<?xml version="1.0" encoding="UTF-8"?>
<!DOCTYPE datafile PUBLIC "-//Logiqx//DTD ROM Management Datafile//EN" "http://www.logiqx.com/Dats/datafile.dtd">

<datafile>
	<header>
		<name>NEC PC-9821 - Games - [SCP]</name>
		<description>NEC PC-9821 - Games - [SCP] (TOSEC-v2023-06-14)</description>
		<category>TOSEC</category>
		<version>2023-06-14</version>
		<author>mictlantecuhtle</author>
		<email>contact@tosecdev.org</email>
		<homepage>TOSEC</homepage>
		<url>http://www.tosecdev.org/</url>
	</header>
	<game name="Guardian Recall (1996)(Agmix)(JP)(Install Disk)">
		<description>Guardian Recall (1996)(Agmix)(JP)(Install Disk)</description>
		<rom name="Guardian Recall (1996)(Agmix)(JP)(Install Disk).scp" size="60329350" crc="3b4cf139" md5="086953e49c45d513675df0d315b6e085" sha1="b6753a84661396a32eddce83897cfdf79226dfeb"/>
	</game>
</datafile>
